"id";"usuario_id";"prefijo";"pais";"flag";"descripcion";"llamadas";"segundos";"llamadas_cuenta";"segundos_cuenta";"llamadas_actual";"segundos_actual";"t1";"t2";"t3";"t4";"estado";"accion"
"482";"2";"1347";"US";"flag-us";"Creaci&oacute;n: 2017-04-26 13:15:05";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"438";"1";"1702";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 15:52:51";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"434";"1";"1239";"US";"flag-us";"Creación: 2017-04-25 15:18:07";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"435";"1";"1682";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 15:27:58";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"440";"1";"1970";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 15:53:06";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"436";"1";"1847";"US";"flag-us";"Creación: 2017-06-01 17:10:24";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"442";"1";"1323";"US";"flag-us";"Creación: 2017-04-25 16:08:01";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"441";"1";"1631";"US";"flag-us";"Creación: 2017-06-02 18:40:10";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"439";"1";"1858";"US";"flag-us";"Creación: 2017-04-25 15:53:01";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"437";"1";"1800";"US";"flag-us";"Creación: 2017-06-01 05:15:04";"25";"8000";"15";"8000";"0";"0";"0";"0";"0";"0";"A";"I"
"5488";"5";"27";"ZA";;;"5";"3600";"1";"60";"0";"0";NULL;NULL;NULL;NULL;"A";"B"
"451";"1";"1713";"US";"flag-us";"Creación: 2017-06-23 17:00:19";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"655";"1";"1480";"US";"flag-us";"Creación: 2017-05-01 18:26:34";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"443";"1";"1386";"US";"flag-us";"Creación: 2017-04-25 16:08:05";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"445";"1";"1613";"CA";"flag-ca";"Creación: 2017-06-02 15:30:13";"25";"3600";"25";"3600";"0";"0";"0";"0";"0";"0";"A";"N"
"447";"1";"1708";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 16:23:16";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"446";"1";"1860";"US";"flag-us";"Creación: 2017-04-25 16:18:18";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"454";"1";"1863";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 17:58:05";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"448";"1";"1469";"US";"flag-us";"Creación: 2017-04-25 16:28:11";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"449";"1";"1770";"US";"flag-us";"Creación: 2017-04-25 16:43:45";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"483";"2";"1315";"US";"flag-us";"Creaci&oacute;n: 2017-04-26 13:45:04";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"557";"1";"1201";"US";"flag-us";"Creación: 2017-04-27 16:12:54";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"452";"1";"1504";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 17:43:33";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"573";"2";"1608";"US";"flag-us";"Creación: 2017-04-27 18:40:08";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"450";"1";"1929";"US";"flag-us";"Creación: 2017-04-25 17:03:18";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"453";"1";"1754";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 17:57:59";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"455";"1";"1212";"US";"flag-us";"Creación: 2017-04-25 18:02:47";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"459";"1";"1908";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 18:52:29";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"456";"1";"1719";"US";"flag-us";"Creación: 2017-04-25 18:07:44";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"457";"1";"1604";"US";"flag-us";"Creación: 2017-04-25 18:22:53";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"461";"1";"1216";"US";"flag-us";"Creación: 2017-04-25 19:42:45";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"458";"1";"1224";"US";"flag-us";"Creación: 2017-04-25 18:42:26";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"460";"1";"1310";"US";"flag-us";"Creación: 2017-04-25 19:02:30";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"464";"1";"1704";"US";"flag-us";"Creación: 2017-04-25 20:02:53";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"462";"1";"1805";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 19:57:44";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"463";"1";"1410";"US";"flag-us";"Creación: 2017-04-25 20:02:49";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"465";"1";"1844";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 20:03:02";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"472";"1";"1347";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 21:37:43";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"467";"1";"1435";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 20:17:47";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"468";"1";"1507";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 20:22:40";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"469";"1";"1202";"US";"flag-us";"Creación: 2017-04-25 20:32:43";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"530";"1";"1801";"US";"flag-us";"Creaci&oacute;n: 2017-04-26 22:07:39";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"470";"1";"1850";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 21:13:05";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"471";"1";"1973";"US";"flag-us";"Creación: 2017-04-25 21:32:52";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"474";"1";"1317";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 22:32:35";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"478";"1";"1417";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 23:17:05";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"477";"1";"1646";"US";"flag-us";"Creación: 2017-04-25 22:42:46";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"473";"1";"1601";"US";"flag-us";"Creación: 2017-04-25 22:27:29";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"475";"1";"1330";"US";"flag-us";"Creaci&oacute;n: 2017-04-25 22:37:44";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"476";"1";"1617";"US";"flag-us";"Creación: 2017-04-25 22:37:50";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"529";"1";"1914";"US";"flag-us";"Creaci&oacute;n: 2017-04-26 21:33:04";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"531";"1";"1804";"US";"flag-us";"Creaci&oacute;n: 2017-04-26 22:12:38";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"481";"1";"1714";"US";"flag-us";"Creaci&oacute;n: 2017-04-26 04:15:31";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"532";"2";"1516";"US";"flag-us";"Creaci&oacute;n: 2017-04-26 22:15:04";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"533";"2";"1631";"US";"flag-us";"Creación: 2017-06-02 18:40:10";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"534";"2";"1240";"US";"flag-us";"Creaci&oacute;n: 2017-04-26 22:50:04";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"535";"1";"1818";"US";"flag-us";"Creaci&oacute;n: 2017-04-26 23:22:17";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"536";"2";"1678";"US";"flag-us";"Creaci&oacute;n: 2017-04-26 23:30:05";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"537";"1";"1616";"US";"flag-us";"Creaci&oacute;n: 2017-04-26 23:46:55";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"553";"1";"1303";"US";"flag-us";"Creación: 2017-04-27 15:52:46";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"538";"1";"1515";"US";"flag-us";"Creaci&oacute;n: 2017-04-26 23:56:52";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"539";"1";"1816";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 00:51:39";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"541";"2";"1210";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 03:55:04";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"555";"2";"1361";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 16:05:07";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"558";"2";"1804";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 16:35:09";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"565";"1";"1516";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 17:33:14";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"563";"2";"1877";"US";"flag-us";"Creación: 2017-04-25 14:57:27";"50";"15000";"25";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"566";"1";"1832";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 17:33:21";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"571";"2";"1502";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 18:25:06";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"561";"1";"1562";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 17:02:51";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"562";"1";"1817";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 17:12:52";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"564";"1";"1709";"CA";"flag-ca";"Creación: 2017-04-27 17:23:05";"25";"1200";"15";"1200";"0";"0";"0";"0";"0";"0";"A";"I"
"575";"2";"1972";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 18:50:14";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"569";"1";"1978";"US";"flag-us";"Creación: 2017-04-27 17:47:57";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"567";"1";"1651";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 17:38:00";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"568";"1";"1703";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 17:43:00";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"570";"2";"1925";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 17:50:12";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"580";"1";"1727";"US";"flag-us";"Creación: 2017-04-27 19:18:00";"25";"10000";"15";"1000";"0";"0";"0";"0";"0";"0";"A";"I"
"574";"2";"1718";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 18:50:10";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"572";"2";"1289";"CA";"flag-ca";"Creaci&oacute;n: 2017-04-27 18:30:07";"25";"300";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"591";"2";"1424";"US";"flag-us";"Creación: 2017-04-27 15:47:52";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"577";"1";"1514";"CA";"flag-ca";"Creación: 2017-04-27 18:53:21";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"576";"1";"1214";"US";"flag-us";"Creación: 2017-06-21 14:30:11";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"581";"2";"1201";"US";"flag-us";"Creación: 2017-04-27 16:12:54";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"579";"1";"1213";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 19:17:54";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"578";"1";"1404";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 19:03:02";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"583";"1";"1615";"US";"flag-us";"Creación: 2017-04-27 19:30:58";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"584";"1";"1415";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 19:47:35";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"582";"2";"1858";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 19:30:07";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"588";"1";"1510";"US";"flag-us";"Creación: 2017-04-27 20:43:45";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"590";"1";"1208";"US";"flag-us";"Creación: 2017-04-27 21:03:53";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"586";"1";"1336";"US";"flag-us";"Creación: 2017-04-27 20:38:25";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"585";"2";"1904";"US";"flag-us";"Creación: 2017-04-25 12:40:45";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"589";"2";"1636";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 20:55:07";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"587";"1";"1508";"US";"flag-us";"Creación: 2017-04-27 20:38:27";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"602";"1";"1803";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 15:33:11";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"774";"1";"1956";"US";"flag-us";"Creaci&oacute;n: 2017-05-10 21:17:44";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"594";"1";"1815";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 22:52:25";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"595";"1";"1757";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 23:32:16";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"593";"2";"1224";"US";"flag-us";"Creaci&oacute;n: 2017-04-27 22:30:05";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"624";"1";"1760";"US";"flag-us";"Creación: 2017-04-28 21:57:49";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"596";"2";"1973";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 00:00:06";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"597";"2";"1714";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 01:20:04";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"598";"2";"1888";"US";"flag-us";"Creación: 2017-06-01 14:05:08";"100";"15000";"25";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"599";"2";"1206";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 14:35:05";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"601";"2";"1203";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 15:00:05";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"600";"1";"1732";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 14:42:31";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"605";"1";"1219";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 16:42:45";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"609";"2";"1520";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 18:00:06";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"606";"2";"1844";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 17:10:07";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"618";"2";"1704";"US";"flag-us";"Creación: 2017-04-25 20:02:53";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"608";"2";"1281";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 17:55:05";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"604";"2";"1561";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 16:25:08";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"603";"1";"1503";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 15:47:53";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"607";"2";"1860";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 17:50:05";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"614";"1";"1918";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 20:12:58";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"613";"1";"1773";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 19:52:57";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"611";"1";"1551";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 18:07:49";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"610";"2";"1915";"US";"flag-us";"Creación: 2017-06-01 20:35:17";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"617";"1";"1919";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 20:43:19";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"622";"1";"1418";"CA";"flag-ca";"Creación: 2017-04-28 21:27:47";"50";"3600";"50";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"612";"1";"1647";"CA";"flag-ca";"Creación: 2017-04-28 18:27:48";"25";"4500";"15";"4500";"0";"0";"0";"0";"0";"0";"A";"I"
"616";"1";"1902";"CA";"flag-ca";"Creación: 2017-04-28 20:43:13";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"615";"1";"1267";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 20:33:11";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"620";"1";"1720";"US";"flag-us";"Creación: 2017-04-28 21:13:08";"300";"20000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"626";"2";"1917";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 23:20:05";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"621";"2";"1864";"US";"flag-us";"Creación: 2017-07-11 23:31:53";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"619";"1";"1610";"US";"flag-us";"Creación: 2017-04-28 21:08:01";"25";"10000";"25";"300";"0";"0";"0";"0";"0";"0";"A";"N"
"625";"1";"1614";"US";"flag-us";"Creación: 2017-04-28 23:02:40";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"623";"1";"1252";"US";"flag-us";"Creaci&oacute;n: 2017-04-28 21:37:39";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"627";"2";"1407";"US";"flag-us";"Creación: 2017-06-01 20:25:11";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"629";"1";"1781";"US";"flag-us";"Creaci&oacute;n: 2017-04-29 04:10:40";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"628";"2";"1809";"DO";"flag-do";"Creación: 2017-04-26 16:58:03";"500";"20000";"25";"3600";"0";"0";"0";"0";"0";"0";"A";"N"
"631";"2";"1480";"US";"flag-us";"Creación: 2017-05-01 18:26:34";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"630";"2";"1410";"US";"flag-us";"Creaci&oacute;n: 2017-04-29 14:55:04";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"632";"1";"1912";"US";"flag-us";"Creaci&oacute;n: 2017-04-29 16:21:58";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"635";"1";"1925";"US";"flag-us";"Creaci&oacute;n: 2017-04-30 03:20:49";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"634";"2";"1250";"CA";"flag-ca";"Creación: 2017-04-26 21:18:11";"50";"3600";"25";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"633";"1";"1928";"US";"flag-us";"Creaci&oacute;n: 2017-04-29 18:16:58";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"640";"2";"1847";"US";"flag-us";"Creación: 2017-06-01 17:10:24";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"636";"1";"1402";"US";"flag-us";"Creación: 2017-04-30 15:51:01";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"637";"2";"1708";"US";"flag-us";"Creaci&oacute;n: 2017-04-30 20:25:05";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"644";"1";"1425";"US";"flag-us";"Creación: 2017-05-01 02:55:51";"30";"3600";"30";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"638";"2";"1773";"US";"flag-us";"Creaci&oacute;n: 2017-04-30 20:30:06";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"639";"2";"1815";"US";"flag-us";"Creaci&oacute;n: 2017-04-30 20:40:07";"25";"10000";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"643";"2";"1213";"US";"flag-us";"Creaci&oacute;n: 2017-05-01 02:30:06";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"642";"2";"1415";"US";"flag-us";"Creaci&oacute;n: 2017-05-01 02:20:04";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"641";"1";"1518";"US";"flag-us";"Creación: 2017-05-01 01:36:07";"25";"1000";"15";"1000";"0";"0";"0";"0";"0";"0";"A";"I"
"647";"2";"1732";"US";"flag-us";"Creaci&oacute;n: 2017-05-01 14:45:04";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"645";"1";"1989";"US";"flag-us";"Creación: 2017-05-01 05:20:23";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"646";"2";"1914";"US";"flag-us";"Creaci&oacute;n: 2017-05-01 14:30:05";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"648";"1";"1218";"US";"flag-us";"Creación: 2017-05-01 14:51:10";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"649";"2";"1503";"US";"flag-us";"Creaci&oacute;n: 2017-05-01 15:10:05";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"650";"1";"1541";"US";"flag-us";"Creación: 2017-05-01 15:11:16";"50";"3600";"50";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"653";"2";"1512";"US";"flag-us";"Creaci&oacute;n: 2017-05-01 16:55:05";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"656";"2";"1713";"US";"flag-us";"Creación: 2017-06-23 17:00:19";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"651";"1";"1952";"US";"flag-us";"Creación: 2017-05-01 15:56:33";"25";"700";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"652";"1";"1307";"US";"flag-us";"Creación: 2017-05-01 16:46:26";"25";"1200";"15";"1200";"0";"0";"0";"0";"0";"0";"A";"I"
"657";"1";"1888";"US";"flag-us";"Creación: 2017-06-01 14:05:08";"100";"15000";"100";"7200";"0";"0";"0";"0";"0";"0";"A";"I"
"654";"2";"1310";"US";"flag-us";"Creaci&oacute;n: 2017-05-01 17:05:04";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"666";"1";"1828";"US";"flag-us";"Creaci&oacute;n: 2017-05-02 19:12:29";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"660";"1";"1314";"US";"flag-us";"Creaci&oacute;n: 2017-05-02 16:52:50";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"667";"1";"1502";"US";"flag-us";"Creaci&oacute;n: 2017-05-02 20:52:31";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"658";"2";"92";"PK";"flag-pk";"Creaci&oacute;n: 2017-05-02 14:10:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"675";"1";"1612";"US";"flag-us";"Creaci&oacute;n: 2017-05-03 16:12:46";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"671";"1";"1603";"US";"flag-us";"Creaci&oacute;n: 2017-05-03 15:02:24";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"662";"2";"1903";"US";"flag-us";"Creaci&oacute;n: 2017-05-02 16:55:09";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"659";"2";"1787";"PR";"flag-pr";"Creación: 2017-06-01 19:25:08";"25";"10000";"15";"10000";"0";"0";"0";"0";"0";"0";"A";"N"
"661";"2";"1619";"US";"flag-us";"Creación: 2017-05-05 16:13:19";"40";"5000";"25";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"673";"1";"1814";"US";"flag-us";"Creaci&oacute;n: 2017-05-03 15:07:25";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"663";"2";"1724";"US";"flag-us";"Creaci&oacute;n: 2017-05-02 17:40:07";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"664";"2";"1216";"US";"flag-us";"Creaci&oacute;n: 2017-05-02 17:55:05";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"665";"1";"1204";"CA";"flag-ca";"Creación: 2017-06-22 15:05:10";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
